match_id,season,round,timestamp,status,home_team,away_team,home_lineup_strength_rating,away_lineup_strength_rating,home_lineup_strength_mv,away_lineup_strength_mv,home_D1_log_mv,home_D1_name,home_D1_rating,home_D2_log_mv,home_D2_name,home_D2_rating,home_D3_log_mv,home_D3_name,home_D3_rating,home_D4_log_mv,home_D4_name,home_D4_rating,home_D5_log_mv,home_D5_name,home_D5_rating,home_F1_log_mv,home_F1_name,home_F1_rating,home_F2_log_mv,home_F2_name,home_F2_rating,home_F3_log_mv,home_F3_name,home_F3_rating,home_G1_log_mv,home_G1_name,home_G1_rating,home_M1_log_mv,home_M1_name,home_M1_rating,home_M2_log_mv,home_M2_name,home_M2_rating,home_M3_log_mv,home_M3_name,home_M3_rating,home_M4_log_mv,home_M4_name,home_M4_rating,home_M5_log_mv,home_M5_name,home_M5_rating,home_M6_log_mv,home_M6_name,home_M6_rating,away_D1_log_mv,away_D1_name,away_D1_rating,away_D2_log_mv,away_D2_name,away_D2_rating,away_D3_log_mv,away_D3_name,away_D3_rating,away_D4_log_mv,away_D4_name,away_D4_rating,away_D5_log_mv,away_D5_name,away_D5_rating,away_F1_log_mv,away_F1_name,away_F1_rating,away_F2_log_mv,away_F2_name,away_F2_rating,away_F3_log_mv,away_F3_name,away_F3_rating,away_G1_log_mv,away_G1_name,away_G1_rating,away_M1_log_mv,away_M1_name,away_M1_rating,away_M2_log_mv,away_M2_name,away_M2_rating,away_M3_log_mv,away_M3_name,away_M3_rating,away_M4_log_mv,away_M4_name,away_M4_rating,away_M5_log_mv,away_M5_name,away_M5_rating,away_M6_log_mv,away_M6_name,away_M6_rating
8896888,2020-2021,7.0,2020-10-31 15:00,finished,Burnley,Chelsea,6.9037,7.0263,14.4841,15.8306,14.557,C. Taylor,6.75,12.128,K. Long,6.91,12.468,M. Lowton,6.88,15.79,J. Tarkowski,7.11,,,,12.155,A. Barnes,6.92,15.944,C. Wood,6.83,,,,15.718,N. Pope,6.94,16.013,J. Brownhill,6.84,,D. Stephens,6.85,17.074,D. McNeil,6.93,12.995,A. Westwood,6.97,,,,,,,17.786,R. James,7.22,13.236,T. Silva,6.97,15.274,K. Zouma,7.0,16.222,B. Chilwell,6.82,,,,14.845,T. Werner,7.07,14.845,H. Ziyech,7.06,16.365,T. Abraham,6.9,15.297,E. Mendy,7.4,17.183,M. Mount,6.96,15.297,N. Kanté,7.13,17.786,K. Havertz,6.77,,,,,,,,,
8896865,2020-2021,7.0,2020-10-31 17:30,finished,Liverpool,West Ham United,7.0957,6.9021,16.1424,14.8797,16.49,J. Gomez,6.96,18.092,T. Alexander-Arnold,7.3,16.365,A. Robertson,7.03,14.88,N. Phillips,6.92,,,,17.183,M. Salah,7.5,15.405,R. Firmino,7.21,15.703,S. Mané,7.29,16.744,Alisson,6.95,17.453,C. Jones,6.8,14.648,G. Wijnaldum,6.89,14.604,J. Henderson,7.19,,,,,,,,,,13.082,A. Cresswell,6.78,14.152,F. Balbuena,6.79,14.771,V. Coufal,7.1,14.691,A. Masuaku,6.78,11.951,A. Ogbonna,6.86,14.457,S. Haller,7.09,,,,,,,12.468,Ł. Fabiański,6.83,17.342,J. Bowen,6.98,15.944,P. Fornals,6.73,16.267,T. Souček,7.03,18.552,D. Rice,6.95,,,,,,
8896885,2020-2021,7.0,2020-11-01 12:00,finished,Aston Villa,Southampton,7.0672,6.9009,16.3245,14.7499,14.979,M. Targett,6.89,16.801,M. Cash,7.28,15.274,T. Mings,6.88,17.426,E. Konsa,6.8,,,,17.249,O. Watkins,7.18,,,,,,,16.483,E. Martínez,7.23,17.111,D. Luiz,6.77,17.074,J. Grealish,7.3,15.32,R. Barkley,7.15,15.363,B. Traoré,7.22,16.49,J. McGinn,7.03,,,,16.176,J. Bednarek,6.82,14.346,J. Vestergaard,6.95,,R. Bertrand,6.77,16.309,K. Walker-Peters,6.94,,,,15.039,D. Ings,7.07,15.92,C. Adams,6.88,,,,12.707,A. McCarthy,6.7,13.236,S. Armstrong,6.91,13.514,O. Romeu,6.95,15.502,J. Ward-Prowse,7.04,,T. Walcott,6.87,,,,,,
8896867,2020-2021,7.0,2020-11-01 14:00,finished,Newcastle United,Everton,6.8138,6.8871,15.2768,14.7755,,F. Fernández,6.93,14.457,J. Lascelles,6.95,16.44,J. Murphy,6.52,14.457,J. Lewis,6.49,15.573,F. Schär,7.03,16.186,A. Saint-Maximin,6.98,15.483,C. Wilson,6.86,,,,12.255,K. Darlow,7.0,15.979,M. Almirón,6.81,,J. Hendrick,6.6,16.66,S. Longstaff,6.78,,,,,,,,,,15.151,N. Nkounkou,6.92,14.691,J. Kenny,6.72,15.124,M. Keane,7.01,14.845,Y. Mina,6.96,,,,16.601,D. Calvert-Lewin,6.94,,,,,,,13.528,R. Olsen,6.81,14.152,Allan,6.8,15.573,A. Doucouré,6.87,12.794,G. Sigurðsson,7.09,15.297,A. Gomes,6.53,,F. Delph,7.12,,,
8896859,2020-2021,7.0,2020-11-01 16:30,finished,Manchester United,Arsenal,7.091,7.009,16.4678,15.5633,15.573,V. Lindelöf,6.88,16.86,A. Wan-Bissaka,7.08,16.056,L. Shaw,6.96,16.186,H. Maguire,7.08,,,,17.707,M. Greenwood,7.19,17.453,M. Rashford,7.02,,,,15.009,D. De Gea,6.81,17.553,S. McTominay,6.94,15.857,Fred,6.95,17.426,B. Fernandes,7.73,15.464,P. Pogba,7.35,,,,,,,15.857,K. Tierney,6.81,18.064,Gabriel,7.34,14.845,R. Holding,6.84,,,,,,,13.082,Willian,7.46,15.483,A. Lacazette,7.16,14.88,P. Aubameyang,7.15,15.817,B. Leno,6.96,18.728,B. Saka,6.93,14.771,H. Bellerín,6.81,15.384,T. Partey,6.7,14.286,M. Elneny,6.93,,,,,,
8897002,2020-2021,7.0,2020-11-01 19:15,finished,Tottenham Hotspur,Brighton & Hove Albion,6.965,6.8635,15.3385,15.8985,14.221,M. Doherty,6.95,15.405,S. Reguilón,6.4,,T. Alderweireld,7.12,15.656,E. Dier,6.99,,,,18.078,H. Kane,7.44,,,,,,,13.785,H. Lloris,6.98,16.607,P. Højbjerg,6.88,,E. Lamela,7.0,12.578,M. Sissoko,6.75,16.739,H. M. Son,7.14,14.979,T. Ndombélé,6.97,,,,14.771,J. Veltman,6.7,15.464,D. Burn,6.8,15.803,A. Webster,6.87,,,,,,,16.86,L. Trossard,6.85,,A. Lallana,6.99,,,,16.806,R. Sánchez,6.81,17.111,B. White,6.72,15.803,T. Lamptey,6.89,16.44,Y. Bissouma,6.81,14.979,P. Groß,7.15,14.947,S. March,6.91,,,
8896858,2020-2021,7.0,2020-11-02 17:30,finished,Fulham,West Bromwich Albion,6.9069,6.7773,16.1446,15.0466,16.717,O. Aina,6.67,17.074,J. Andersen,6.92,17.281,A. Robinson,7.03,16.86,T. Adarabioyo,7.05,,,,16.267,A. Mitrović,6.96,,,,,,,15.687,A. Aréola,6.84,15.52,M. Lemina,7.0,13.586,T. Cairney,7.0,17.453,A. Lookman,6.97,16.994,F. Anguissa,6.7,14.152,B. Reid,6.85,,,,13.641,S. Ajayi,6.12,14.88,D. Furlong,6.8,,B. Ivanović,6.9,13.092,C. Townsend,6.85,,,,15.009,K. Grant,6.7,,,,,,,15.483,S. Johnstone,6.9,16.418,M. Pereira,7.07,17.342,C. Gallagher,6.9,,J. Livermore,6.79,15.096,G. Diangana,6.52,14.457,F. Krovinović,7.0,,,
8896863,2020-2021,7.0,2020-11-02 20:00,finished,Leeds United,Leicester City,6.8987,6.9641,14.2069,15.4565,16.594,R. Koch,6.92,12.525,L. Cooper,7.2,12.936,L. Ayling,7.23,,S. Dallas,7.08,,,,13.998,P. Bamford,7.15,,,,,,,16.231,I. Meslier,6.92,12.578,M. Klich,6.87,16.195,J. Harrison,6.8,,P. Hernández,6.2,13.998,J. Shackleton,6.92,12.808,H. Costa,6.6,,,,17.183,W. Fofana,7.2,16.333,J. Justin,6.91,,C. Fuchs,7.07,,,,,,,17.371,H. Barnes,6.9,13.785,J. Vardy,7.11,14.557,D. Praet,6.75,12.676,K. Schmeichel,6.85,,M. Albrighton,6.89,17.453,Y. Tielemans,7.12,15.672,L. Thomas,7.1,14.078,N. Mendy,6.71,,,,,,
8896871,2020-2021,8.0,2020-11-06 17:30,finished,Brighton & Hove Albion,Burnley,6.8581,6.9201,15.5307,14.3423,15.464,D. Burn,6.78,14.771,J. Veltman,6.6,17.111,B. White,6.77,15.803,T. Lamptey,6.92,15.803,A. Webster,6.87,15.226,N. Maupay,6.88,15.251,D. Welbeck,6.93,,,,14.457,M. Ryan,6.76,16.44,Y. Bissouma,6.8,,A. Lallana,6.98,14.979,P. Groß,7.15,,,,,,,,,,15.79,J. Tarkowski,7.11,14.557,C. Taylor,6.74,13.039,B. Mee,7.03,12.468,M. Lowton,6.88,,,,15.944,C. Wood,6.83,12.155,A. Barnes,6.91,,,,15.718,N. Pope,6.93,17.074,D. McNeil,6.92,16.013,J. Brownhill,6.85,12.014,R. Brady,6.96,12.995,A. Westwood,6.97,,,,,,
8896876,2020-2021,8.0,2020-11-06 20:00,finished,Southampton,Newcastle United,6.8663,6.8136,14.586,15.2768,16.176,J. Bednarek,6.82,14.346,J. Vestergaard,6.95,16.309,K. Walker-Peters,6.91,14.152,J. Stephens,6.76,,,,,T. Walcott,6.86,15.92,C. Adams,6.88,,,,12.707,A. McCarthy,6.71,13.998,M. Djenepo,6.72,13.236,S. Armstrong,6.89,13.514,O. Romeu,6.95,15.502,J. Ward-Prowse,7.06,,,,,,,,F. Fernández,6.94,14.457,J. Lewis,6.5,15.573,F. Schär,7.0,16.44,J. Murphy,6.54,14.457,J. Lascelles,6.95,16.186,A. Saint-Maximin,6.96,15.483,C. Wilson,6.88,,,,12.255,K. Darlow,6.99,16.66,S. Longstaff,6.79,15.979,M. Almirón,6.8,,J. Hendrick,6.6,,,,,,,,,
8896866,2020-2021,8.0,2020-11-07 12:30,finished,Everton,Manchester United,7.0464,7.0376,14.7585,16.0383,12.692,S. Coleman,6.83,15.124,M. Keane,7.01,15.817,L. Digne,7.26,14.979,M. Holgate,6.93,,,,16.601,D. Calvert-Lewin,6.95,14.457,J. Rodríguez,8.15,13.561,Bernard,6.71,16.594,J. Pickford,6.8,15.573,A. Doucouré,6.87,12.794,G. Sigurðsson,7.09,14.152,Allan,6.92,,,,,,,,,,15.573,V. Lindelöf,6.88,16.86,A. Wan-Bissaka,7.07,16.056,L. Shaw,6.97,16.186,H. Maguire,7.08,,,,15.573,A. Martial,6.97,,,,,,,15.009,D. De Gea,6.81,17.453,M. Rashford,7.02,17.426,B. Fernandes,7.69,12.874,J. Mata,7.06,15.857,Fred,6.94,17.553,S. McTominay,6.93,,,
8896869,2020-2021,8.0,2020-11-07 15:00,finished,Crystal Palace,Leeds United,6.8307,6.8927,13.9888,14.4378,,S. Dann,6.93,11.951,C. Kouyaté,6.85,12.874,P. v. Aanholt,6.95,13.05,N. Clyne,6.76,,,,15.251,W. Zaha,6.84,14.457,J. Ayew,6.79,,,,12.972,V. Guaita,6.9,13.218,A. Townsend,6.97,14.078,J. Riedewald,6.85,18.05,E. Eze,6.5,,J. McArthur,6.79,,,,,,,16.594,R. Koch,6.77,12.936,L. Ayling,7.19,12.525,L. Cooper,7.05,,,,,,,16.195,J. Harrison,6.85,12.808,H. Costa,6.58,13.998,P. Bamford,7.03,16.231,I. Meslier,6.8,,S. Dallas,7.06,12.578,M. Klich,6.83,13.653,E. Alioski,6.9,16.86,P. Struijk,6.77,,,,,,
8896868,2020-2021,8.0,2020-11-07 17:30,finished,Chelsea,Sheffield United,7.1564,6.8101,15.7127,14.0776,13.236,T. Silva,7.22,15.274,K. Zouma,7.01,17.786,R. James,7.23,16.222,B. Chilwell,6.82,,,,16.365,T. Abraham,6.9,14.845,T. Werner,7.11,14.845,H. Ziyech,8.1,15.297,E. Mendy,7.23,17.183,M. Mount,6.99,16.49,M. Kovačić,6.96,15.297,N. Kanté,7.14,,,,,,,,,,,C. Basham,6.95,11.562,E. Stevens,6.86,13.998,J. Egan,6.82,,,,,,,14.809,R. Brewster,6.35,10.779,D. McGoldrick,6.8,,,,16.349,A. Ramsdale,6.91,17.074,S. Berge,6.91,12.543,O. Norwood,7.07,14.648,M. Lowe,6.55,14.457,G. Baldock,6.81,14.557,J. Lundstram,6.86,,,
8896847,2020-2021,8.0,2020-11-07 20:00,finished,West Ham United,Fulham,6.8734,6.9655,14.8797,16.0954,14.152,F. Balbuena,6.78,11.951,A. Ogbonna,6.86,13.082,A. Cresswell,6.78,,,,,,,17.342,J. Bowen,6.94,15.944,P. Fornals,6.74,14.457,S. Haller,7.07,12.468,Ł. Fabiański,6.83,14.771,V. Coufal,6.88,14.691,A. Masuaku,6.78,16.267,T. Souček,7.01,18.552,D. Rice,6.95,,,,,,,17.281,A. Robinson,7.15,16.717,O. Aina,6.92,17.074,J. Andersen,7.2,16.86,T. Adarabioyo,7.03,,,,16.267,A. Mitrović,6.97,,,,,,,15.687,A. Aréola,6.9,14.979,H. Reed,6.92,14.152,B. Reid,6.86,16.994,F. Anguissa,6.69,17.453,A. Lookman,6.97,13.586,T. Cairney,7.0,,,
8896851,2020-2021,8.0,2020-11-08 12:00,finished,West Bromwich Albion,Tottenham Hotspur,6.7537,6.9825,14.9191,15.3385,,K. Bartley,6.82,13.092,C. Townsend,6.96,16.582,D. O'Shea,6.6,14.88,D. Furlong,6.76,13.641,S. Ajayi,6.28,13.785,C. Robinson,6.72,15.009,K. Grant,6.69,,,,15.483,S. Johnstone,6.8,14.457,F. Krovinović,6.87,,J. Livermore,6.79,17.342,C. Gallagher,7.0,,,,,,,,,,15.656,E. Dier,6.99,,T. Alderweireld,7.12,14.221,M. Doherty,6.95,15.405,S. Reguilón,6.73,,,,18.078,H. Kane,7.43,,,,,,,13.785,H. Lloris,6.97,16.607,P. Højbjerg,6.88,12.578,M. Sissoko,6.75,14.979,T. Ndombélé,6.93,16.739,H. M. Son,7.13,,G. Bale,6.92,,,
8896870,2020-2021,8.0,2020-11-08 14:00,finished,Leicester City,Wolverhampton,6.9953,7.0341,15.4356,15.8507,17.183,W. Fofana,7.07,,J. Evans,7.0,,C. Fuchs,7.06,,,,,,,13.785,J. Vardy,7.11,14.557,D. Praet,6.75,17.183,J. Maddison,7.35,12.676,K. Schmeichel,6.85,17.453,Y. Tielemans,7.15,14.078,N. Mendy,6.71,16.333,J. Justin,6.91,15.672,L. Thomas,7.0,,,,,,,14.152,C. Coady,6.82,16.86,M. Kilman,7.05,13.561,W. Boly,7.01,,,,,,,17.876,P. Neto,7.01,15.464,D. Podence,7.28,15.251,R. Jiménez,7.18,,R. Patrício,6.74,17.479,R. A. Nouri,7.3,15.124,L. Dendoncker,6.87,16.994,R. Neves,7.0,15.747,N. Semedo,7.12,,,,,,
8896883,2020-2021,8.0,2020-11-08 16:30,finished,Manchester City,Liverpool,7.1694,7.1283,16.4518,16.2712,16.186,J. Cancelo,7.42,16.056,A. Laporte,7.14,17.99,R. Dias,7.17,14.648,K. Walker,7.05,,,,16.86,G. Jesus,7.32,,,,,,,16.44,Ederson,6.85,17.804,F. Torres,6.55,18.035,Rodri,7.23,16.556,K. De Bruyne,7.73,15.009,İ. Gündoğan,7.24,15.384,R. Sterling,7.15,,,,,J. Matip,7.16,16.49,J. Gomez,6.96,16.365,A. Robertson,7.03,18.092,T. Alexander-Arnold,7.3,,,,17.183,M. Salah,7.5,,,,,,,16.744,Alisson,6.94,15.405,R. Firmino,7.21,17.479,D. Jota,6.94,14.648,G. Wijnaldum,6.89,15.703,S. Mané,7.29,14.604,J. Henderson,7.19,,,
8896873,2020-2021,8.0,2020-11-08 19:15,finished,Arsenal,Aston Villa,7.0545,7.0053,15.5633,16.3121,15.857,K. Tierney,6.84,18.064,Gabriel,7.37,14.845,R. Holding,6.84,,,,,,,14.88,P. Aubameyang,7.15,15.483,A. Lacazette,7.16,13.082,Willian,7.46,15.817,B. Leno,6.96,18.728,B. Saka,6.92,15.384,T. Partey,7.15,14.286,M. Elneny,6.93,14.771,H. Bellerín,6.82,,,,,,,15.274,T. Mings,6.89,17.426,E. Konsa,6.77,16.801,M. Cash,7.03,14.979,M. Targett,6.88,,,,17.249,O. Watkins,7.25,,,,,,,16.483,E. Martínez,7.11,17.074,J. Grealish,7.32,15.226,M. Trézéguet,6.85,15.32,R. Barkley,7.15,16.49,J. McGinn,7.01,17.111,D. Luiz,6.79,,,
8896848,2020-2021,9.0,2020-11-21 12:30,finished,Newcastle United,Chelsea,6.7877,7.1659,15.1393,15.9943,,J. Manquillo,6.66,14.457,J. Lewis,6.51,,C. Clark,6.91,,F. Fernández,6.94,14.457,J. Lascelles,6.96,17.281,Joelinton,6.72,,,,,,,12.255,K. Darlow,6.99,16.44,J. Murphy,6.48,16.66,S. Longstaff,6.75,13.377,I. Hayden,6.82,16.186,A. Saint-Maximin,6.94,,,,,,,17.786,R. James,7.22,16.333,A. Rüdiger,6.99,15.274,K. Zouma,7.01,16.222,B. Chilwell,6.83,,,,14.845,H. Ziyech,8.5,14.845,T. Werner,7.16,16.365,T. Abraham,6.92,15.297,E. Mendy,7.1,17.183,M. Mount,6.98,16.49,M. Kovačić,6.97,15.297,N. Kanté,7.14,,,,,,,,,
8896994,2020-2021,9.0,2020-11-21 15:00,finished,Aston Villa,Brighton & Hove Albion,7.0372,6.9092,16.3121,15.5245,15.274,T. Mings,6.89,17.426,E. Konsa,6.78,16.801,M. Cash,7.11,14.979,M. Targett,6.89,,,,17.249,O. Watkins,7.46,,,,,,,16.483,E. Martínez,7.12,16.49,J. McGinn,7.0,17.074,J. Grealish,7.33,15.226,M. Trézéguet,6.88,15.32,R. Barkley,7.16,17.111,D. Luiz,6.79,,,,15.226,L. Dunk,7.0,17.111,B. White,6.8,15.803,A. Webster,6.87,,,,,,,15.226,N. Maupay,6.87,,A. Lallana,6.99,15.251,D. Welbeck,6.93,14.457,M. Ryan,6.76,16.44,Y. Bissouma,6.8,15.803,T. Lamptey,6.92,14.979,P. Groß,7.16,14.947,S. March,6.91,,,,,,
8896862,2020-2021,9.0,2020-11-21 17:30,finished,Tottenham Hotspur,Manchester City,6.9936,7.1599,15.4269,16.6763,15.405,S. Reguilón,6.83,15.656,E. Dier,6.99,,T. Alderweireld,7.12,14.078,S. Aurier,7.03,,,,18.078,H. Kane,7.44,,,,,,,13.785,H. Lloris,6.98,16.739,H. M. Son,7.13,16.365,S. Bergwijn,6.88,16.607,P. Højbjerg,6.88,14.979,T. Ndombélé,6.91,12.578,M. Sissoko,6.75,,,,14.648,K. Walker,7.04,17.99,R. Dias,7.12,16.056,A. Laporte,7.13,16.186,J. Cancelo,7.41,,,,17.804,F. Torres,6.5,16.86,G. Jesus,7.31,15.79,R. Mahrez,7.24,16.44,Ederson,6.85,18.035,Rodri,7.2,17.074,B. Silva,7.24,16.556,K. De Bruyne,7.72,,,,,,,,,
8896854,2020-2021,9.0,2020-11-21 20:00,finished,Manchester United,West Bromwich Albion,7.044,6.7417,15.6399,14.7249,16.186,H. Maguire,7.08,16.86,A. Wan-Bissaka,7.06,14.88,A. Telles,6.92,15.573,V. Lindelöf,6.87,,,,15.573,A. Martial,6.96,,,,,,,15.009,D. De Gea,6.81,12.874,J. Mata,7.05,17.426,B. Fernandes,7.73,15.857,Fred,6.93,14.346,N. Matić,7.04,17.453,M. Rashford,7.02,,,,14.88,D. Furlong,6.79,,B. Ivanović,6.9,13.092,C. Townsend,6.98,13.641,S. Ajayi,6.47,,K. Bartley,6.81,15.009,K. Grant,6.68,,,,,,,15.483,S. Johnstone,6.83,17.342,C. Gallagher,6.93,11.562,R. Sawyers,6.35,15.096,G. Diangana,6.53,16.418,M. Pereira,6.9,,,,,,
8896850,2020-2021,9.0,2020-11-22 12:00,finished,Fulham,Everton,6.9257,7.0336,15.6728,15.7085,17.074,J. Andersen,6.85,16.86,T. Adarabioyo,6.95,16.717,O. Aina,6.88,17.281,A. Robinson,7.04,,,,13.092,I. Cavaleiro,6.73,,,,,,,15.687,A. Aréola,7.04,14.152,B. Reid,6.85,14.979,H. Reed,6.92,15.52,M. Lemina,6.99,17.453,A. Lookman,6.9,13.586,T. Cairney,7.03,,,,14.845,Y. Mina,6.95,15.445,B. Godfrey,6.76,15.124,M. Keane,7.01,,,,,,,16.601,D. Calvert-Lewin,6.95,14.457,J. Rodríguez,7.96,17.111,Richarlison,6.93,16.594,J. Pickford,6.79,15.573,A. Doucouré,6.87,15.817,L. Digne,7.25,14.152,Allan,6.96,17.074,A. Iwobi,6.94,,,,,,
8896852,2020-2021,9.0,2020-11-22 14:00,finished,Sheffield United,West Ham United,6.8944,6.8873,14.2566,14.8797,,C. Basham,6.94,13.998,J. Egan,6.8,16.739,E. Ampadu,7.23,,,,,,,14.809,O. McBurnie,6.88,10.779,D. McGoldrick,6.81,,,,16.349,A. Ramsdale,6.89,14.648,M. Lowe,6.53,12.543,O. Norwood,7.06,14.457,G. Baldock,6.8,11.17,J. Fleck,6.99,17.074,S. Berge,6.89,,,,14.152,F. Balbuena,6.8,13.082,A. Cresswell,6.79,11.951,A. Ogbonna,6.86,,,,,,,17.342,J. Bowen,6.95,15.944,P. Fornals,6.74,14.457,S. Haller,7.08,12.468,Ł. Fabiański,6.84,14.691,A. Masuaku,6.78,16.267,T. Souček,7.04,14.771,V. Coufal,6.94,18.552,D. Rice,6.95,,,,,,
8896855,2020-2021,9.0,2020-11-22 16:30,finished,Leeds United,Arsenal,6.9364,7.01,14.834,15.6148,12.525,L. Cooper,6.98,16.594,R. Koch,6.8,12.936,L. Ayling,7.14,13.653,E. Alioski,6.83,,,,13.998,P. Bamford,7.02,,,,,,,16.231,I. Meslier,6.6,12.578,M. Klich,6.92,18.092,Raphinha,6.92,15.538,K. Phillips,7.24,,S. Dallas,6.95,16.195,J. Harrison,6.89,,,,14.845,R. Holding,6.83,15.857,K. Tierney,6.82,18.064,Gabriel,7.26,14.771,H. Bellerín,6.81,,,,14.88,P. Aubameyang,7.15,,,,,,,15.817,B. Leno,6.95,15.944,D. Ceballos,7.08,15.703,N. Pépé,7.11,16.176,G. Xhaka,7.11,13.082,Willian,7.46,16.625,J. Willock,6.53,,,
8896849,2020-2021,9.0,2020-11-22 19:15,finished,Liverpool,Leicester City,7.04,7.0045,15.7927,15.7577,16.292,Fabinho,7.04,13.617,J. Milner,7.2,16.365,A. Robertson,7.03,,J. Matip,7.15,,,,15.405,R. Firmino,7.2,15.703,S. Mané,7.29,17.479,D. Jota,6.92,16.744,Alisson,6.94,17.453,C. Jones,6.8,14.221,N. Keïta,6.98,14.648,G. Wijnaldum,6.89,,,,,,,,,,17.183,W. Fofana,7.12,,C. Fuchs,7.07,,J. Evans,7.0,,,,,,,17.371,H. Barnes,6.9,13.785,J. Vardy,7.11,17.183,J. Maddison,7.34,12.676,K. Schmeichel,6.85,,M. Albrighton,6.88,14.078,N. Mendy,6.72,17.453,Y. Tielemans,7.14,16.333,J. Justin,6.91,,,,,,
8896853,2020-2021,9.0,2020-11-23 17:30,finished,Burnley,Crystal Palace,6.9138,6.9046,14.4903,13.9586,15.79,J. Tarkowski,7.11,13.039,B. Mee,7.03,14.557,C. Taylor,6.75,12.468,M. Lowton,6.88,,,,12.644,J. Rodriguez,6.78,15.944,C. Wood,6.83,,,,15.718,N. Pope,6.94,16.013,J. Brownhill,6.86,17.074,D. McNeil,6.93,13.152,J. Guðmundsson,6.97,12.995,A. Westwood,6.97,,,,,,,,S. Dann,6.94,13.05,N. Clyne,6.76,12.874,P. v. Aanholt,6.95,11.951,C. Kouyaté,6.85,,,,14.457,J. Ayew,6.8,14.979,M. Batshuayi,6.89,,,,12.972,V. Guaita,6.9,13.218,A. Townsend,6.96,18.05,E. Eze,7.27,,J. McArthur,6.79,14.078,J. Riedewald,6.85,,,,,,
8896856,2020-2021,9.0,2020-11-23 20:00,finished,Wolverhampton,Southampton,7.011,6.8792,15.5507,14.6342,17.479,R. A. Nouri,6.7,15.747,N. Semedo,7.05,16.86,M. Kilman,6.96,13.561,W. Boly,7.01,,,,15.857,A. Traoré,7.24,15.251,R. Jiménez,7.17,15.464,D. Podence,7.21,,R. Patrício,6.74,13.171,J. Moutinho,7.16,16.994,R. Neves,7.01,15.124,L. Dendoncker,6.87,,,,,,,,,,14.346,J. Vestergaard,6.96,16.309,K. Walker-Peters,6.93,,R. Bertrand,6.77,16.176,J. Bednarek,6.83,,,,,T. Walcott,6.86,15.92,C. Adams,6.9,,,,12.707,A. McCarthy,6.72,15.502,J. Ward-Prowse,7.06,13.514,O. Romeu,6.96,13.998,M. Djenepo,6.76,13.236,S. Armstrong,6.91,,,,,,
8896999,2020-2021,10.0,2020-11-27 20:00,finished,Crystal Palace,Newcastle United,6.9049,6.8089,13.8786,15.0939,13.05,N. Clyne,6.76,,G. Cahill,6.97,12.874,P. v. Aanholt,6.95,,S. Dann,6.93,,,,14.457,J. Schlupp,6.78,14.457,J. Ayew,6.8,,,,12.972,V. Guaita,6.9,13.218,A. Townsend,6.97,11.951,C. Kouyaté,6.85,,J. McArthur,6.79,18.05,E. Eze,7.25,,,,,,,,J. Manquillo,6.65,,F. Fernández,6.93,14.457,J. Lewis,6.51,,C. Clark,6.9,,,,17.281,Joelinton,6.73,15.483,C. Wilson,6.88,,,,12.255,K. Darlow,6.98,15.979,M. Almirón,6.77,13.541,J. Shelvey,7.2,,J. Hendrick,6.59,16.66,S. Longstaff,6.76,,,,,,
8896860,2020-2021,10.0,2020-11-28 12:30,finished,Brighton & Hove Albion,Liverpool,6.8735,6.9664,15.3549,15.9846,15.803,A. Webster,6.87,15.226,L. Dunk,7.0,17.111,B. White,6.76,,,,,,,15.226,N. Maupay,6.85,15.251,D. Welbeck,6.95,14.691,A. Connolly,6.78,14.457,M. Ryan,6.76,16.44,Y. Bissouma,6.8,14.947,S. March,6.92,14.979,P. Groß,7.16,14.771,J. Veltman,6.77,,,,,,,16.365,A. Robertson,7.03,16.951,N. Williams,6.77,16.292,Fabinho,7.04,14.88,N. Phillips,6.5,,,,17.479,D. Jota,6.94,15.405,R. Firmino,7.2,17.183,M. Salah,7.5,16.744,Alisson,6.94,16.267,T. Minamino,6.6,14.648,G. Wijnaldum,6.89,13.617,J. Milner,7.21,,,,,,,,,
8896975,2020-2021,10.0,2020-11-28 15:00,finished,Manchester City,Burnley,7.1082,6.9016,16.3001,13.8959,13.561,B. Mendy,6.86,16.607,J. Stones,7.04,14.648,K. Walker,7.04,17.99,R. Dias,7.07,,,,16.86,G. Jesus,7.31,,,,,,,16.44,Ederson,6.84,17.804,F. Torres,6.62,15.79,R. Mahrez,7.23,15.009,İ. Gündoğan,7.24,18.035,Rodri,7.2,16.556,K. De Bruyne,7.72,,,,15.79,J. Tarkowski,7.11,13.039,B. Mee,7.04,14.557,C. Taylor,6.75,12.468,M. Lowton,6.87,,,,17.074,D. McNeil,6.92,15.944,C. Wood,6.83,,,,13.721,B. Peacock-Farrell,6.81,12.644,J. Rodriguez,6.79,12.155,A. Barnes,6.91,12.468,J. Benson,6.92,12.995,A. Westwood,6.96,,,,,,
